epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.9163979709148407,0.4965986394557823,0.48,0.5,0.32432432432432434,0.3113513513513514,"[0.0, 1.0]","[[0, 26], [0, 24]]",0.5496794871794872,0.5918917405748565
2,0.9748145878314972,0.4557823129251701,0.5,0.4935897435897436,0.4832575444398512,0.48697809011988424,"[0.6538461538461539, 0.3333333333333333]","[[17, 9], [16, 8]]",0.5528846153846154,0.615309911106138
3,0.7726234793663025,0.4965986394557823,0.54,0.5208333333333334,0.38666666666666666,0.3989333333333333,"[1.0, 0.041666666666666664]","[[26, 0], [23, 1]]",0.5657051282051282,0.6278858288752127
4,0.738174456357956,0.4965986394557823,0.52,0.5,0.34210526315789475,0.35578947368421054,"[1.0, 0.0]","[[26, 0], [24, 0]]",0.5576923076923077,0.6207965834835566
5,0.8057003065943718,0.5714285714285714,0.48,0.5,0.32432432432432434,0.3113513513513514,"[0.0, 1.0]","[[0, 26], [0, 24]]",0.5480769230769231,0.5710686096487964
6,0.7296125411987304,0.54421768707483,0.52,0.5032051282051282,0.40476190476190477,0.4152380952380952,"[0.9230769230769231, 0.08333333333333333]","[[24, 2], [22, 2]]",0.5592948717948718,0.5820484407660145
7,0.6871346414089203,0.5850340136054422,0.5,0.5128205128205129,0.45054945054945056,0.44395604395604393,"[0.19230769230769232, 0.8333333333333334]","[[5, 21], [4, 20]]",0.5496794871794871,0.5682365584899645
8,0.6641570568084717,0.5578231292517006,0.56,0.5576923076923077,0.5571658615136876,0.5585829307568437,"[0.6153846153846154, 0.5]","[[16, 10], [12, 12]]",0.5641025641025641,0.5751445985235216
9,0.696654087305069,0.5578231292517006,0.56,0.5544871794871795,0.548440065681445,0.5513300492610838,"[0.6923076923076923, 0.4166666666666667]","[[18, 8], [14, 10]]",0.5625000000000001,0.5726959898125679
10,0.6356033265590668,0.6122448979591837,0.46,0.4791666666666667,0.3150684931506849,0.30246575342465754,"[0.0, 0.9583333333333334]","[[0, 26], [1, 23]]",0.5560897435897436,0.5732527183169904
11,0.618576543033123,0.5714285714285714,0.52,0.5,0.34210526315789475,0.35578947368421054,"[1.0, 0.0]","[[26, 0], [24, 0]]",0.5721153846153846,0.5850997745674391
12,0.708114767074585,0.5510204081632653,0.56,0.5560897435897436,0.5535714285714286,0.5557142857142857,"[0.6538461538461539, 0.4583333333333333]","[[17, 9], [13, 11]]",0.5608974358974359,0.5728220503965453
13,0.6205947518348693,0.6258503401360545,0.52,0.5,0.34210526315789475,0.35578947368421054,"[1.0, 0.0]","[[26, 0], [24, 0]]",0.5625,0.5747995822482673
14,0.6664446294307709,0.5374149659863946,0.5,0.483974358974359,0.39290917921321034,0.4031083050024284,"[0.8846153846153846, 0.08333333333333333]","[[23, 3], [22, 2]]",0.5608974358974359,0.5702857063498005
15,0.6136050701141358,0.6326530612244898,0.54,0.5224358974358975,0.4165398274987316,0.42727549467275494,"[0.9615384615384616, 0.08333333333333333]","[[25, 1], [22, 2]]",0.5592948717948718,0.5684342952896043
16,0.6056736260652542,0.6666666666666666,0.54,0.5208333333333334,0.38666666666666666,0.3989333333333333,"[1.0, 0.041666666666666664]","[[26, 0], [23, 1]]",0.546474358974359,0.5605729010446285
17,0.7102993786334991,0.5578231292517006,0.5,0.4855769230769231,0.415614773258532,0.4244974287050023,"[0.8461538461538461, 0.125]","[[22, 4], [21, 3]]",0.5480769230769231,0.5586668225868953
18,0.7216536402702332,0.6190476190476191,0.48,0.5,0.32432432432432434,0.3113513513513514,"[0.0, 1.0]","[[0, 26], [0, 24]]",0.5352564102564102,0.5556155769746541
19,0.6751191675662994,0.6122448979591837,0.48,0.4967948717948718,0.38095238095238093,0.371047619047619,"[0.07692307692307693, 0.9166666666666666]","[[2, 24], [2, 22]]",0.5384615384615384,0.5554702237927279
20,0.6611906230449677,0.5918367346938775,0.52,0.5352564102564102,0.4485294117647059,0.44058823529411767,"[0.15384615384615385, 0.9166666666666666]","[[4, 22], [2, 22]]",0.5336538461538461,0.5528569046046538
21,0.6067666262388229,0.7006802721088435,0.48,0.5,0.32432432432432434,0.3113513513513514,"[0.0, 1.0]","[[0, 26], [0, 24]]",0.5192307692307692,0.5478548355559807
22,0.6795366287231446,0.6122448979591837,0.52,0.5352564102564102,0.4485294117647059,0.44058823529411767,"[0.15384615384615385, 0.9166666666666666]","[[4, 22], [2, 22]]",0.5208333333333334,0.5446784789262281
23,0.5433719545602799,0.6802721088435374,0.56,0.5416666666666666,0.4282744282744283,0.4392515592515593,"[1.0, 0.08333333333333333]","[[26, 0], [22, 2]]",0.5256410256410257,0.5447513088245385
