epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.8338360965251923,0.5918367346938775,0.8979591836734694,0.5833333333333334,0.6153846153846154,0.8643193541152725,"[1.0, 0.16666666666666666]","[[43, 0], [5, 1]]",0.5426356589147286,0.2867319023569024
2,0.7715668022632599,0.5170068027210885,0.5306122448979592,0.5891472868217054,0.45739046701974,0.6079018993249683,"[0.5116279069767442, 0.6666666666666666]","[[22, 21], [2, 4]]",0.5736434108527132,0.29613952332435267
3,0.7051412224769592,0.5034013605442177,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.5852713178294574,0.2976120857699805
4,0.7470759838819504,0.5306122448979592,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.6046511627906976,0.30103395708234415
5,0.8276471495628357,0.4897959183673469,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.6201550387596899,0.22313286129075602
6,1.12468940615654,0.7006802721088435,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.6201550387596899,0.17004441918235022
7,0.8364084154367447,0.5918367346938775,0.7142857142857143,0.4069767441860465,0.4166666666666667,0.7312925170068028,"[0.813953488372093, 0.0]","[[35, 8], [6, 0]]",0.6317829457364341,0.17323394198394199
8,0.6318039834499359,0.7142857142857143,0.5918367346938775,0.5523255813953488,0.47649572649572647,0.6620443049014477,"[0.6046511627906976, 0.5]","[[26, 17], [3, 3]]",0.6434108527131783,0.18116181657848324
9,0.636802664399147,0.7210884353741497,0.14285714285714285,0.5116279069767442,0.13383838383838384,0.0670995670995671,"[0.023255813953488372, 1.0]","[[1, 42], [0, 6]]",0.6511627906976745,0.20132150458237416
10,0.6370985031127929,0.6326530612244898,0.8367346938775511,0.5484496124031008,0.5545454545454546,0.8222634508348794,"[0.9302325581395349, 0.16666666666666666]","[[40, 3], [5, 1]]",0.6627906976744186,0.1994874233215748
11,0.6008943319320679,0.8231292517006803,0.14285714285714285,0.5116279069767442,0.13383838383838384,0.0670995670995671,"[0.023255813953488372, 1.0]","[[1, 42], [0, 6]]",0.6511627906976745,0.2026270386110203
12,0.6922975182533264,0.5578231292517006,0.7551020408163265,0.5736434108527132,0.5518292682926829,0.7797411647585862,"[0.813953488372093, 0.3333333333333333]","[[35, 8], [4, 2]]",0.6589147286821706,0.21570325099736865
13,0.6190994620323181,0.7414965986394558,0.2653061224489796,0.5813953488372093,0.265,0.27632653061224494,"[0.16279069767441862, 1.0]","[[7, 36], [0, 6]]",0.6589147286821706,0.233373579651679
14,0.6596124231815338,0.6122448979591837,0.40816326530612246,0.5910852713178295,0.3824424163407214,0.47760955751270523,"[0.3488372093023256, 0.8333333333333334]","[[15, 28], [1, 5]]",0.6550387596899225,0.22524608623006792
15,0.5827879011631012,0.7687074829931972,0.24489795918367346,0.5697674418604651,0.24489795918367346,0.24489795918367346,"[0.13953488372093023, 1.0]","[[6, 37], [0, 6]]",0.6627906976744187,0.23495481127060075
16,0.659019410610199,0.6190476190476191,0.6938775510204082,0.5387596899224806,0.5103264490339774,0.7367061414839087,"[0.7441860465116279, 0.3333333333333333]","[[32, 11], [4, 2]]",0.6705426356589148,0.23746980062769538
17,0.6148901879787445,0.6530612244897959,0.6326530612244898,0.6472868217054264,0.5288461538461539,0.695839874411303,"[0.627906976744186, 0.6666666666666666]","[[27, 16], [2, 4]]",0.6627906976744187,0.23495481127060075
18,0.5355865031480789,0.6190476190476191,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.682170542635659,0.3426873779814956
19,0.6929796397686004,0.6054421768707483,0.6530612244897959,0.5155038759689923,0.48484848484848486,0.7071296050887889,"[0.6976744186046512, 0.3333333333333333]","[[30, 13], [4, 2]]",0.6744186046511628,0.2756474519632414
20,0.5893047124147415,0.8435374149659864,0.6326530612244898,0.5038759689922481,0.47248803827751196,0.691973440093741,"[0.6744186046511628, 0.3333333333333333]","[[29, 14], [4, 2]]",0.6666666666666667,0.2721967963386728
