epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.9373068928718566,0.5782312925170068,0.7346938775510204,0.4186046511627907,0.4235294117647059,0.7433373349339736,"[0.8372093023255814, 0.0]","[[36, 7], [6, 0]]",0.4302325581395349,0.12794328165568766
2,0.9799611926078796,0.6530612244897959,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.43410852713178294,0.12368566328532733
3,0.7747648864984512,0.7482993197278912,0.7551020408163265,0.43023255813953487,0.43023255813953487,0.7551020408163265,"[0.8604651162790697, 0.0]","[[37, 6], [6, 0]]",0.4728682170542636,0.1347656529837381
4,0.807916909456253,0.5374149659863946,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.46124031007751937,0.13010840984090122
5,0.6774978905916214,0.7891156462585034,0.8163265306122449,0.46511627906976744,0.449438202247191,0.7888099059848658,"[0.9302325581395349, 0.0]","[[40, 3], [6, 0]]",0.43410852713178294,0.12036840289128618
6,0.8581381469964982,0.6122448979591837,0.5918367346938775,0.3372093023255814,0.3717948717948718,0.652537938252224,"[0.6744186046511628, 0.0]","[[29, 14], [6, 0]]",0.42635658914728686,0.11858974358974358
7,0.8204873651266098,0.8639455782312925,0.30612244897959184,0.5329457364341086,0.2988215488215488,0.35284820999106714,"[0.23255813953488372, 0.8333333333333334]","[[10, 33], [1, 5]]",0.41472868217054265,0.11457675484998106
8,0.6351217061281205,0.564625850340136,0.8571428571428571,0.4883720930232558,0.46153846153846156,0.8100470957613815,"[0.9767441860465116, 0.0]","[[42, 1], [6, 0]]",0.437984496124031,0.11996566307840817
9,0.6523298263549805,0.8503401360544217,0.6326530612244898,0.36046511627906974,0.3875,0.6801020408163266,"[0.7209302325581395, 0.0]","[[31, 12], [6, 0]]",0.4263565891472868,0.11632115308585897
10,0.5664966881275177,0.8095238095238095,0.7959183673469388,0.45348837209302323,0.4431818181818182,0.7778293135435992,"[0.9069767441860465, 0.0]","[[39, 4], [6, 0]]",0.4418604651162791,0.11965802509662159
11,0.5842027574777603,0.8775510204081632,0.32653061224489793,0.6162790697674418,0.32201257861635224,0.3638043896804005,"[0.23255813953488372, 1.0]","[[10, 33], [0, 6]]",0.39147286821705424,0.11033888139151296
12,0.7555947110056878,0.5714285714285714,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.45348837209302323,0.1217791164396809
13,0.853140864521265,0.48299319727891155,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.49224806201550386,0.13228642702326912
14,1.0371557978913188,0.8775510204081632,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.43023255813953487,0.11699662996102624
15,0.5403979249298573,0.5034013605442177,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.49224806201550386,0.13068239384028857
16,1.089928276091814,0.6122448979591837,0.16326530612244897,0.5232558139534884,0.15765199161425578,0.10572883241346853,"[0.046511627906976744, 1.0]","[[2, 41], [0, 6]]",0.4612403100775194,0.12310724728487886
17,0.5789547801017761,0.8231292517006803,0.7551020408163265,0.43023255813953487,0.43023255813953487,0.7551020408163265,"[0.8604651162790697, 0.0]","[[37, 6], [6, 0]]",0.46511627906976744,0.12357171883033953
18,0.509487184882164,0.6122448979591837,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.4883720930232558,0.12868628082443873
19,0.7489635318517684,0.7619047619047619,0.22448979591836735,0.5581395348837209,0.22416666666666668,0.2122108843537415,"[0.11627906976744186, 1.0]","[[5, 38], [0, 6]]",0.48062015503875966,0.12736202605767824
20,0.6603866755962372,0.7755102040816326,0.7142857142857143,0.4069767441860465,0.4166666666666667,0.7312925170068028,"[0.813953488372093, 0.0]","[[35, 8], [6, 0]]",0.4883720930232558,0.12870273109243696
21,0.486322920024395,0.6802721088435374,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.5193798449612403,0.136217560029105
22,0.6555763691663742,0.8299319727891157,0.7142857142857143,0.4069767441860465,0.4166666666666667,0.7312925170068028,"[0.813953488372093, 0.0]","[[35, 8], [6, 0]]",0.49612403100775193,0.13077073253543842
23,0.4561946466565132,0.9319727891156463,0.7755102040816326,0.4418604651162791,0.4367816091954023,0.7665962936898898,"[0.8837209302325582, 0.0]","[[38, 5], [6, 0]]",0.5,0.13188184364654953
24,0.47415038347244265,0.8843537414965986,0.8163265306122449,0.46511627906976744,0.449438202247191,0.7888099059848658,"[0.9302325581395349, 0.0]","[[40, 3], [6, 0]]",0.5,0.1319653858353549
25,0.4683694809675217,0.9047619047619048,0.8367346938775511,0.47674418604651164,0.45555555555555555,0.799546485260771,"[0.9534883720930233, 0.0]","[[41, 2], [6, 0]]",0.49224806201550386,0.1307462925109984
26,0.45658748745918276,0.9115646258503401,0.5510204081632653,0.6007751937984496,0.4715686274509804,0.6262905162064827,"[0.5348837209302325, 0.6666666666666666]","[[23, 20], [2, 4]]",0.4767441860465116,0.12848615279965395
27,0.4141398102045059,0.6122448979591837,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.4844961240310077,0.1289239438465445
28,0.6701402977108956,0.7414965986394558,0.2857142857142857,0.5930232558139534,0.2845223195661243,0.3065736933071101,"[0.18604651162790697, 1.0]","[[8, 35], [0, 6]]",0.4689922480620155,0.12648782426088895
29,0.41525874063372614,0.8027210884353742,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.4844961240310077,0.12995578313925332
30,0.490663480758667,0.7210884353741497,0.5714285714285714,0.46899224806201545,0.43616438356164383,0.6446966731898239,"[0.6046511627906976, 0.3333333333333333]","[[26, 17], [4, 2]]",0.48062015503875966,0.12857785196001612
