epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix
1,2.1581011533737184,0.16778523489932887,0.30612244897959184,0.19743589743589743,0.16351102313835233,0.24490353099809303,"[0.6666666666666666, 0.0, 0.16666666666666666, 0.15384615384615385, 0.0]","[[12, 0, 1, 5, 0], [7, 0, 2, 1, 0], [4, 0, 1, 1, 0], [7, 1, 3, 2, 0], [1, 0, 0, 1, 0]]"
2,1.9201629042625428,0.19463087248322147,0.2857142857142857,0.1683760683760684,0.1619047619047619,0.26822157434402333,"[0.6111111111111112, 0.0, 0.0, 0.23076923076923078, 0.0]","[[11, 0, 0, 3, 4], [4, 0, 2, 1, 3], [3, 0, 0, 0, 3], [5, 0, 2, 3, 3], [1, 0, 0, 1, 0]]"
3,1.8350020885467528,0.18791946308724833,0.20408163265306123,0.2,0.06779661016949153,0.06918021445866482,"[0.0, 1.0, 0.0, 0.0, 0.0]","[[0, 18, 0, 0, 0], [0, 10, 0, 0, 0], [0, 6, 0, 0, 0], [0, 13, 0, 0, 0], [0, 2, 0, 0, 0]]"
4,1.793950116634369,0.18120805369127516,0.2653061224489796,0.28974358974358977,0.1508771929824561,0.15252416756176154,"[0.0, 0.0, 0.8333333333333334, 0.6153846153846154, 0.0]","[[0, 0, 8, 10, 0], [0, 0, 6, 4, 0], [0, 0, 5, 1, 0], [0, 0, 5, 8, 0], [0, 0, 0, 2, 0]]"
5,1.7103206872940064,0.2550335570469799,0.24489795918367346,0.14615384615384616,0.1270935960591133,0.2123253242183573,"[0.5, 0.0, 0.0, 0.23076923076923078, 0.0]","[[9, 0, 1, 8, 0], [4, 0, 3, 3, 0], [4, 1, 0, 1, 0], [6, 2, 2, 3, 0], [1, 0, 0, 1, 0]]"
6,1.6178587675094604,0.18120805369127516,0.24489795918367346,0.1511111111111111,0.11843971631205674,0.19033145172962804,"[0.5555555555555556, 0.2, 0.0, 0.0, 0.0]","[[10, 6, 1, 0, 1], [5, 2, 3, 0, 0], [4, 2, 0, 0, 0], [10, 2, 0, 0, 1], [0, 2, 0, 0, 0]]"
7,1.528865671157837,0.3422818791946309,0.1836734693877551,0.18,0.0642857142857143,0.06559766763848397,"[0.0, 0.9, 0.0, 0.0, 0.0]","[[0, 17, 0, 0, 1], [0, 9, 1, 0, 0], [0, 6, 0, 0, 0], [0, 12, 0, 0, 1], [0, 2, 0, 0, 0]]"
8,1.652695322036743,0.174496644295302,0.20408163265306123,0.22222222222222224,0.11547714514835605,0.1551478650802743,"[0.2777777777777778, 0.0, 0.8333333333333334, 0.0, 0.0]","[[5, 0, 13, 0, 0], [2, 0, 8, 0, 0], [1, 0, 5, 0, 0], [2, 1, 10, 0, 0], [1, 0, 1, 0, 0]]"
9,1.514642107486725,0.26174496644295303,0.30612244897959184,0.21025641025641026,0.187315446117624,0.28308355764928234,"[0.5, 0.0, 0.16666666666666666, 0.38461538461538464, 0.0]","[[9, 0, 3, 6, 0], [2, 0, 4, 3, 1], [4, 0, 1, 1, 0], [3, 0, 5, 5, 0], [1, 0, 0, 1, 0]]"
10,1.5680306434631348,0.26174496644295303,0.16326530612244897,0.16,0.059259259259259255,0.06046863189720332,"[0.0, 0.8, 0.0, 0.0, 0.0]","[[0, 17, 0, 0, 1], [0, 8, 1, 0, 1], [0, 6, 0, 0, 0], [0, 11, 0, 0, 2], [0, 2, 0, 0, 0]]"
11,1.5077014446258545,0.3221476510067114,0.2857142857142857,0.23333333333333334,0.12531468531468531,0.14425574425574425,"[0.0, 0.0, 0.16666666666666666, 1.0, 0.0]","[[0, 0, 2, 16, 0], [0, 0, 4, 6, 0], [0, 0, 1, 5, 0], [0, 0, 0, 13, 0], [0, 0, 0, 2, 0]]"
12,1.7268012523651124,0.2483221476510067,0.20408163265306123,0.2,0.07017543859649122,0.07160759040458288,"[0.0, 1.0, 0.0, 0.0, 0.0]","[[0, 17, 0, 0, 1], [0, 10, 0, 0, 0], [0, 6, 0, 0, 0], [0, 12, 0, 0, 1], [0, 2, 0, 0, 0]]"
13,1.6099738597869873,0.28187919463087246,0.22448979591836735,0.16923076923076924,0.08301886792452831,0.11012706969580285,"[0.0, 0.0, 0.0, 0.8461538461538461, 0.0]","[[0, 0, 1, 15, 2], [0, 0, 3, 6, 1], [0, 0, 0, 6, 0], [0, 0, 0, 11, 2], [0, 0, 0, 2, 0]]"
14,1.5020514011383057,0.3288590604026846,0.3673469387755102,0.20427350427350427,0.13747645951035783,0.24116991429340098,"[0.9444444444444444, 0.0, 0.0, 0.07692307692307693, 0.0]","[[17, 0, 0, 1, 0], [8, 0, 0, 1, 1], [5, 0, 0, 1, 0], [10, 1, 0, 1, 1], [1, 0, 0, 1, 0]]"
15,1.349603247642517,0.3624161073825503,0.20408163265306123,0.2577777777777778,0.14992784992784994,0.14515416556232882,"[0.05555555555555555, 0.4, 0.8333333333333334, 0.0, 0.0]","[[1, 5, 10, 0, 2], [0, 4, 5, 0, 1], [1, 0, 5, 0, 0], [2, 1, 9, 0, 1], [0, 1, 1, 0, 0]]"
16,1.331620955467224,0.42953020134228187,0.3673469387755102,0.2341880341880342,0.1841269841269841,0.29284094590217036,"[0.5555555555555556, 0.0, 0.0, 0.6153846153846154, 0.0]","[[10, 0, 0, 8, 0], [4, 0, 2, 4, 0], [4, 0, 0, 2, 0], [5, 0, 0, 8, 0], [1, 0, 0, 1, 0]]"
17,1.4670883893966675,0.37583892617449666,0.16326530612244897,0.2177777777777778,0.11867167919799497,0.11884302593217737,"[0.05555555555555555, 0.2, 0.8333333333333334, 0.0, 0.0]","[[1, 2, 13, 1, 1], [0, 2, 7, 0, 1], [0, 0, 5, 0, 1], [0, 1, 10, 0, 2], [0, 1, 1, 0, 0]]"
18,1.420839285850525,0.40268456375838924,0.14285714285714285,0.17948717948717946,0.10303030303030303,0.08905380333951762,"[0.0, 0.0, 0.6666666666666666, 0.23076923076923078, 0.0]","[[0, 0, 6, 10, 2], [0, 0, 4, 4, 2], [0, 0, 4, 1, 1], [0, 0, 4, 3, 6], [0, 0, 0, 2, 0]]"
19,1.3871866464614868,0.3221476510067114,0.3877551020408163,0.22000000000000003,0.14713286713286716,0.24055944055944056,"[1.0, 0.1, 0.0, 0.0, 0.0]","[[18, 0, 0, 0, 0], [8, 1, 1, 0, 0], [6, 0, 0, 0, 0], [13, 0, 0, 0, 0], [2, 0, 0, 0, 0]]"
20,1.3461405515670777,0.348993288590604,0.20408163265306123,0.1452991452991453,0.11082251082251082,0.16644579909886031,"[0.1111111111111111, 0.0, 0.0, 0.6153846153846154, 0.0]","[[2, 0, 0, 13, 3], [1, 0, 0, 4, 5], [0, 0, 0, 4, 2], [0, 0, 0, 8, 5], [0, 0, 0, 2, 0]]"
21,1.387306535243988,0.40939597315436244,0.10204081632653061,0.11333333333333333,0.06305882352941176,0.05781512605042017,"[0.0, 0.4, 0.16666666666666666, 0.0, 0.0]","[[0, 9, 7, 1, 1], [0, 4, 4, 0, 2], [0, 5, 1, 0, 0], [0, 5, 7, 0, 1], [0, 1, 0, 1, 0]]"
22,1.30702406167984,0.38926174496644295,0.30612244897959184,0.22222222222222224,0.13090909090909092,0.19220779220779222,"[0.1111111111111111, 0.0, 0.0, 1.0, 0.0]","[[2, 1, 0, 15, 0], [1, 0, 2, 7, 0], [1, 0, 0, 5, 0], [0, 0, 0, 13, 0], [0, 0, 0, 2, 0]]"
23,1.235298490524292,0.4161073825503356,0.3673469387755102,0.22222222222222224,0.14666666666666667,0.22857142857142856,"[0.9444444444444444, 0.0, 0.16666666666666666, 0.0, 0.0]","[[17, 0, 1, 0, 0], [5, 0, 4, 1, 0], [5, 0, 1, 0, 0], [13, 0, 0, 0, 0], [2, 0, 0, 0, 0]]"
24,1.2966000199317933,0.40939597315436244,0.30612244897959184,0.17094017094017094,0.13781512605042018,0.24112502143714626,"[0.7777777777777778, 0.0, 0.0, 0.07692307692307693, 0.0]","[[14, 1, 0, 1, 2], [4, 0, 2, 1, 3], [5, 0, 0, 0, 1], [7, 1, 0, 1, 4], [1, 0, 0, 1, 0]]"
