epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.8558520972728729,0.3783783783783784,0.8125,0.5,0.4482758620689655,0.728448275862069,"[1.0, 0.0]","[[39, 0], [9, 0]]",0.5270655270655271,0.26774480919908206
2,0.8421151518821717,0.49324324324324326,0.8125,0.5,0.4482758620689655,0.728448275862069,"[1.0, 0.0]","[[39, 0], [9, 0]]",0.527065527065527,0.2803040994475463
3,0.8077594816684723,0.6621621621621622,0.1875,0.5,0.15789473684210525,0.05921052631578947,"[0.0, 1.0]","[[0, 39], [0, 9]]",0.6182336182336182,0.42142341164080294
4,0.6715384721755981,0.6216216216216216,0.8125,0.5,0.4482758620689655,0.728448275862069,"[1.0, 0.0]","[[39, 0], [9, 0]]",0.641025641025641,0.3317987567987568
5,0.6889349937438964,0.6554054054054054,0.6041666666666666,0.6282051282051282,0.547394540942928,0.6475806451612903,"[0.5897435897435898, 0.6666666666666666]","[[23, 16], [3, 6]]",0.6666666666666666,0.30986664025879707
6,0.6577136039733886,0.6216216216216216,0.8125,0.5,0.4482758620689655,0.728448275862069,"[1.0, 0.0]","[[39, 0], [9, 0]]",0.6524216524216524,0.29276559267379343
7,0.9302489757537842,0.5540540540540541,0.5416666666666666,0.5897435897435896,0.4990512333965844,0.590370018975332,"[0.5128205128205128, 0.6666666666666666]","[[20, 19], [3, 6]]",0.6695156695156695,0.31503167530888965
8,0.8196138143539429,0.5878378378378378,0.5,0.6068376068376069,0.4773139745916515,0.5453720508166968,"[0.4358974358974359, 0.7777777777777778]","[[17, 22], [2, 7]]",0.6695156695156695,0.3238474238305205
9,0.6936815202236175,0.7094594594594594,0.7083333333333334,0.6495726495726496,0.6111111111111112,0.732638888888889,"[0.7435897435897436, 0.5555555555555556]","[[29, 10], [4, 5]]",0.6752136752136751,0.3347518494577318
10,0.7624160706996918,0.7432432432432432,0.1875,0.5,0.15789473684210525,0.05921052631578947,"[0.0, 1.0]","[[0, 39], [0, 9]]",0.6723646723646723,0.32497090327972683
11,0.7375454783439637,0.5540540540540541,0.75,0.6324786324786325,0.6210526315789473,0.7592105263157894,"[0.8205128205128205, 0.4444444444444444]","[[32, 7], [5, 4]]",0.6695156695156695,0.3252526741690828
12,0.6727670818567276,0.75,0.4166666666666667,0.5555555555555556,0.4074074074074074,0.45370370370370366,"[0.3333333333333333, 0.7777777777777778]","[[13, 26], [2, 7]]",0.658119658119658,0.3217934555058358
13,0.6263015985488891,0.7094594594594594,0.7083333333333334,0.6495726495726496,0.6111111111111112,0.732638888888889,"[0.7435897435897436, 0.5555555555555556]","[[29, 10], [4, 5]]",0.6524216524216524,0.3223542185824552
14,0.5501797303557396,0.7364864864864865,0.8125,0.5,0.4482758620689655,0.728448275862069,"[1.0, 0.0]","[[39, 0], [9, 0]]",0.6609686609686609,0.32901690901690905
15,0.7322041511535644,0.5337837837837838,0.7916666666666666,0.48717948717948717,0.4418604651162791,0.7180232558139535,"[0.9743589743589743, 0.0]","[[38, 1], [9, 0]]",0.6638176638176638,0.33072378412531866
16,0.964895299077034,0.6756756756756757,0.1875,0.5,0.15789473684210525,0.05921052631578947,"[0.0, 1.0]","[[0, 39], [0, 9]]",0.6552706552706552,0.32193056434043155
17,0.6427208214998246,0.7364864864864865,0.6041666666666666,0.6282051282051282,0.547394540942928,0.6475806451612903,"[0.5897435897435898, 0.6666666666666666]","[[23, 16], [3, 6]]",0.6524216524216524,0.3171216671216671
