epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.9444227069616318,0.5503355704697986,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.43023255813953487,0.29748611330837244
2,0.836017182469368,0.436241610738255,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.4108527131782945,0.27541475088058937
3,0.933107516169548,0.7583892617449665,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.40697674418604646,0.2812794475028517
4,0.6854958213865757,0.4429530201342282,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.4147286821705426,0.27260272795987084
5,1.1964560553431511,0.5637583892617449,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.4108527131782946,0.2690706523993198
6,0.9213207721710205,0.7315436241610739,0.14285714285714285,0.3682170542635659,0.14250000000000002,0.12928571428571428,"[0.06976744186046512, 0.6666666666666666]","[[3, 40], [2, 4]]",0.40697674418604646,0.26644215285519635
7,0.8955110907554626,0.348993288590604,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.4108527131782945,0.26684472934472936
8,0.775855302810669,0.4228187919463087,0.6530612244897959,0.44379844961240306,0.44503664223850764,0.7016002936817631,"[0.7209302325581395, 0.16666666666666666]","[[31, 12], [5, 1]]",0.4108527131782946,0.2658892427110242
9,0.7402244657278061,0.8523489932885906,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.41860465116279066,0.26686886535087434
10,1.0413206607103347,0.48322147651006714,0.7346938775510204,0.4903100775193798,0.4883534136546185,0.756429800835997,"[0.813953488372093, 0.16666666666666666]","[[35, 8], [5, 1]]",0.41860465116279066,0.2679892284393225
11,0.6339146137237549,0.3825503355704698,0.8979591836734694,0.5833333333333334,0.6153846153846154,0.8643193541152725,"[1.0, 0.16666666666666666]","[[43, 0], [5, 1]]",0.43410852713178294,0.2700303272553912
12,0.9352161943912506,0.6577181208053692,0.24489795918367346,0.4263565891472868,0.23983228511530397,0.2866897702477217,"[0.18604651162790697, 0.6666666666666666]","[[8, 35], [2, 4]]",0.43023255813953487,0.1853213815170337
13,0.5902248024940491,0.8053691275167785,0.6938775510204082,0.46705426356589147,0.4662309368191721,0.7294473344893513,"[0.7674418604651163, 0.16666666666666666]","[[33, 10], [5, 1]]",0.43410852713178294,0.18407503848271367
14,0.5558903783559799,0.6644295302013423,0.8775510204081632,0.5717054263565892,0.5916666666666667,0.8496598639455782,"[0.9767441860465116, 0.16666666666666666]","[[42, 1], [5, 1]]",0.4573643410852713,0.18866464700466304
15,0.5673506766557693,0.7986577181208053,0.24489795918367346,0.4263565891472868,0.23983228511530397,0.2866897702477217,"[0.18604651162790697, 0.6666666666666666]","[[8, 35], [2, 4]]",0.437984496124031,0.14450726476588546
16,0.6550502955913544,0.6845637583892618,0.6938775510204082,0.46705426356589147,0.4662309368191721,0.7294473344893513,"[0.7674418604651163, 0.16666666666666666]","[[33, 10], [5, 1]]",0.44961240310077516,0.18794045102184637
17,0.5517204463481903,0.5637583892617449,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.4573643410852713,0.27194582736593237
18,0.6282025426626205,0.8053691275167785,0.1836734693877551,0.5348837209302325,0.1806020066889632,0.1427206334038632,"[0.06976744186046512, 1.0]","[[3, 40], [0, 6]]",0.441860465116279,0.13651169279972525
19,0.5691611409187317,0.6510067114093959,0.8367346938775511,0.5484496124031008,0.5545454545454546,0.8222634508348794,"[0.9302325581395349, 0.16666666666666666]","[[40, 3], [5, 1]]",0.45736434108527124,0.1885083218483379
