epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.9712971031665802,0.48322147651006714,0.4897959183673469,0.5967741935483871,0.4572441293752769,0.42197969130053437,"[0.1935483870967742, 1.0]","[[6, 25], [0, 18]]",0.6272401433691757,0.45118654912820166
2,0.8577345907688141,0.4161073825503356,0.5918367346938775,0.5492831541218638,0.5496323529411764,0.5862094837935173,"[0.7096774193548387, 0.3888888888888889]","[[22, 9], [11, 7]]",0.6254480286738351,0.45270853190639954
3,0.8475736916065216,0.42953020134228187,0.6122448979591837,0.4838709677419355,0.379746835443038,0.4804959958667011,"[0.967741935483871, 0.0]","[[30, 1], [18, 0]]",0.6236559139784946,0.45489168520708523
4,0.7479195952415466,0.4899328859060403,0.5510204081632653,0.5636200716845878,0.5462962962962963,0.5585789871504158,"[0.5161290322580645, 0.6111111111111112]","[[16, 15], [7, 11]]",0.6344086021505377,0.4703748098300908
5,0.7283098578453064,0.5234899328859061,0.6122448979591837,0.4838709677419355,0.379746835443038,0.4804959958667011,"[0.967741935483871, 0.0]","[[30, 1], [18, 0]]",0.6397849462365591,0.4725867765026773
6,0.821321702003479,0.42953020134228187,0.6122448979591837,0.4838709677419355,0.379746835443038,0.4804959958667011,"[0.967741935483871, 0.0]","[[30, 1], [18, 0]]",0.6577060931899641,0.49228667717109903
7,0.7146717250347138,0.4899328859060403,0.6122448979591837,0.49551971326164873,0.42424242424242425,0.5115292870394912,"[0.9354838709677419, 0.05555555555555555]","[[29, 2], [17, 1]]",0.6505376344086021,0.48941940593427463
8,0.6864994049072266,0.5771812080536913,0.40816326530612246,0.5206093189964157,0.3555555555555555,0.30670553935860057,"[0.0967741935483871, 0.9444444444444444]","[[3, 28], [1, 17]]",0.6630824372759857,0.5187519583752722
9,0.6707874476909638,0.5637583892617449,0.3673469387755102,0.5,0.26865671641791045,0.1973804447151995,"[0.0, 1.0]","[[0, 31], [0, 18]]",0.6612903225806451,0.5139019254471826
10,0.6530378580093383,0.5637583892617449,0.6122448979591837,0.4838709677419355,0.379746835443038,0.4804959958667011,"[0.967741935483871, 0.0]","[[30, 1], [18, 0]]",0.6827956989247311,0.5397666198324094
11,0.7114028573036194,0.5503355704697986,0.673469387755102,0.5672043010752689,0.5311004784688995,0.5996484718289229,"[0.967741935483871, 0.16666666666666666]","[[30, 1], [15, 3]]",0.6774193548387097,0.5391973767692159
12,0.6417031168937684,0.6375838926174496,0.4897959183673469,0.5851254480286738,0.4676227727075185,0.43879768334974145,"[0.22580645161290322, 0.9444444444444444]","[[7, 24], [1, 17]]",0.6792114695340501,0.5464171711670796
13,0.6427722692489624,0.5906040268456376,0.3673469387755102,0.4883512544802867,0.2918414918414919,0.23049331620760194,"[0.03225806451612903, 0.9444444444444444]","[[1, 30], [1, 17]]",0.6810035842293907,0.5539341328454089
14,0.6431028783321381,0.6375838926174496,0.5918367346938775,0.6308243727598566,0.5916666666666667,0.5938775510204081,"[0.4838709677419355, 0.7777777777777778]","[[15, 16], [4, 14]]",0.6810035842293907,0.5551993384606841
15,0.6326041162014008,0.6375838926174496,0.6326530612244898,0.5698924731182795,0.5676470588235294,0.6121248499399761,"[0.8064516129032258, 0.3333333333333333]","[[25, 6], [12, 6]]",0.6881720430107526,0.5603348806909179
16,0.6095138967037201,0.6711409395973155,0.6122448979591837,0.6120071684587813,0.6016260162601625,0.6188816990210718,"[0.6129032258064516, 0.6111111111111112]","[[19, 12], [7, 11]]",0.6881720430107526,0.5600778629902206
17,0.6021916210651398,0.7114093959731543,0.3673469387755102,0.5,0.26865671641791045,0.1973804447151995,"[0.0, 1.0]","[[0, 31], [0, 18]]",0.6702508960573478,0.5413934387781906
18,0.6459020972251892,0.5838926174496645,0.3673469387755102,0.5,0.26865671641791045,0.1973804447151995,"[0.0, 1.0]","[[0, 31], [0, 18]]",0.6666666666666666,0.54174442017568
19,0.650555545091629,0.5704697986577181,0.5918367346938775,0.6191756272401434,0.5903010033444815,0.596955839191864,"[0.5161290322580645, 0.7222222222222222]","[[16, 15], [5, 13]]",0.6738351254480287,0.5527959317173129
20,0.5871546387672424,0.6845637583892618,0.6938775510204082,0.6182795698924731,0.6165884194053208,0.6622592699051452,"[0.9032258064516129, 0.3333333333333333]","[[28, 3], [12, 6]]",0.6989247311827956,0.5739525286324685
21,0.6822874873876572,0.5100671140939598,0.6938775510204082,0.6182795698924731,0.6165884194053208,0.6622592699051452,"[0.9032258064516129, 0.3333333333333333]","[[28, 3], [12, 6]]",0.7025089605734767,0.5758601428008355
22,0.634858238697052,0.6308724832214765,0.46938775510204084,0.557347670250896,0.4508620689655172,0.4241027445460943,"[0.22580645161290322, 0.8888888888888888]","[[7, 24], [2, 16]]",0.6935483870967741,0.5596771641957281
23,0.6661988794803619,0.6577181208053692,0.4897959183673469,0.5734767025089605,0.4758237056054771,0.4531188598674386,"[0.25806451612903225, 0.8888888888888888]","[[8, 23], [2, 16]]",0.6702508960573477,0.5460052499684247
