epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix
1,1.934104061126709,0.20408163265306123,0.24,0.2833333333333333,0.15868988582631763,0.16814669588282782,"[0.08333333333333333, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666]","[[2, 17, 0, 0, 5], [1, 8, 1, 0, 2], [1, 4, 0, 0, 0], [0, 5, 0, 0, 1], [1, 0, 0, 0, 2]]"
2,1.8478692770004272,0.272108843537415,0.2,0.23333333333333334,0.09898989898989899,0.13939393939393938,"[0.16666666666666666, 0.0, 0.0, 1.0, 0.0]","[[4, 0, 0, 20, 0], [5, 0, 0, 7, 0], [1, 0, 0, 4, 0], [0, 0, 0, 6, 0], [2, 0, 0, 1, 0]]"
3,1.8182725429534912,0.1360544217687075,0.26,0.26,0.17030075187969923,0.2451503759398496,"[0.25, 0.25, 0.8, 0.0, 0.0]","[[6, 5, 13, 0, 0], [5, 3, 4, 0, 0], [1, 0, 4, 0, 0], [1, 1, 4, 0, 0], [1, 0, 2, 0, 0]]"
4,1.7387384057044983,0.3197278911564626,0.12,0.2,0.04285714285714286,0.02571428571428571,"[0.0, 0.0, 0.0, 1.0, 0.0]","[[0, 0, 0, 24, 0], [0, 0, 0, 12, 0], [0, 0, 0, 5, 0], [0, 0, 0, 6, 0], [0, 0, 0, 3, 0]]"
5,1.6266967415809632,0.272108843537415,0.34,0.20833333333333334,0.15725047080979285,0.28073446327683615,"[0.625, 0.08333333333333333, 0.0, 0.0, 0.3333333333333333]","[[15, 4, 0, 0, 5], [11, 1, 0, 0, 0], [4, 1, 0, 0, 0], [3, 0, 0, 0, 3], [2, 0, 0, 0, 1]]"
6,1.5188608288764953,0.3673469387755102,0.36,0.1816666666666667,0.17634408602150536,0.2965591397849462,"[0.7083333333333334, 0.0, 0.2, 0.0, 0.0]","[[17, 0, 0, 7, 0], [9, 0, 0, 3, 0], [4, 0, 1, 0, 0], [6, 0, 0, 0, 0], [2, 0, 0, 1, 0]]"
7,1.662426269054413,0.30612244897959184,0.1,0.11666666666666665,0.06424242424242424,0.06254545454545456,"[0.0, 0.25, 0.0, 0.3333333333333333, 0.0]","[[0, 10, 0, 12, 2], [0, 3, 0, 8, 1], [0, 2, 0, 3, 0], [0, 2, 0, 2, 2], [0, 1, 0, 2, 0]]"
8,1.4962028026580811,0.3877551020408163,0.1,0.2,0.04166666666666667,0.020833333333333336,"[0.0, 0.0, 1.0, 0.0, 0.0]","[[0, 0, 20, 4, 0], [0, 0, 9, 3, 0], [0, 0, 5, 0, 0], [0, 0, 6, 0, 0], [0, 0, 3, 0, 0]]"
9,1.4326690077781676,0.3333333333333333,0.3,0.125,0.10909090909090909,0.2618181818181818,"[0.625, 0.0, 0.0, 0.0, 0.0]","[[15, 0, 0, 4, 5], [7, 0, 0, 3, 2], [3, 0, 0, 1, 1], [4, 0, 0, 0, 2], [2, 0, 0, 1, 0]]"
10,1.4645562052726746,0.32653061224489793,0.34,0.2,0.15941043083900225,0.2892517006802721,"[0.4166666666666667, 0.5833333333333334, 0.0, 0.0, 0.0]","[[10, 14, 0, 0, 0], [5, 7, 0, 0, 0], [4, 1, 0, 0, 0], [4, 2, 0, 0, 0], [2, 0, 1, 0, 0]]"
