epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix
1,1.9583176255226136,0.1554054054054054,0.4375,0.2,0.12173913043478261,0.266304347826087,"[1.0, 0.0, 0.0, 0.0, 0.0]","[[21, 0, 0, 0, 0], [12, 0, 0, 0, 0], [4, 0, 0, 0, 0], [9, 0, 0, 0, 0], [2, 0, 0, 0, 0]]"
2,1.9429114699363708,0.28378378378378377,0.25,0.2,0.08275862068965517,0.10344827586206896,"[0.0, 1.0, 0.0, 0.0, 0.0]","[[0, 19, 2, 0, 0], [0, 12, 0, 0, 0], [0, 4, 0, 0, 0], [0, 9, 0, 0, 0], [0, 2, 0, 0, 0]]"
3,1.6765499830245971,0.3108108108108108,0.22916666666666666,0.21904761904761907,0.10023715415019763,0.1374505928853755,"[0.09523809523809523, 0.0, 0.0, 1.0, 0.0]","[[2, 0, 0, 19, 0], [0, 0, 0, 12, 0], [0, 0, 0, 4, 0], [0, 0, 0, 9, 0], [0, 0, 0, 2, 0]]"
4,1.6766206860542296,0.19594594594594594,0.3333333333333333,0.3142857142857143,0.1985323886639676,0.27470795377867746,"[0.23809523809523808, 0.8333333333333334, 0.0, 0.0, 0.5]","[[5, 9, 0, 0, 7], [2, 10, 0, 0, 0], [1, 1, 0, 0, 2], [3, 5, 0, 0, 1], [0, 1, 0, 0, 1]]"
5,1.634650206565857,0.25,0.22916666666666666,0.21904761904761907,0.10023715415019763,0.1374505928853755,"[0.09523809523809523, 0.0, 0.0, 1.0, 0.0]","[[2, 0, 0, 19, 0], [0, 0, 0, 12, 0], [0, 0, 0, 4, 0], [0, 0, 0, 9, 0], [0, 0, 0, 2, 0]]"
6,1.5153818726539612,0.22297297297297297,0.2916666666666667,0.28809523809523807,0.24706413730803972,0.26021906052393856,"[0.19047619047619047, 0.75, 0.0, 0.0, 0.5]","[[4, 11, 6, 0, 0], [0, 9, 3, 0, 0], [1, 2, 0, 0, 1], [1, 6, 2, 0, 0], [0, 1, 0, 0, 1]]"
7,1.4648571133613586,0.3581081081081081,0.1875,0.2,0.07058823529411765,0.0661764705882353,"[0.0, 0.0, 0.0, 1.0, 0.0]","[[0, 0, 5, 16, 0], [0, 0, 1, 11, 0], [0, 0, 0, 4, 0], [0, 0, 0, 9, 0], [0, 0, 0, 2, 0]]"
8,1.5794162631034852,0.19594594594594594,0.4375,0.2619047619047619,0.23647540983606558,0.3584357923497268,"[0.8095238095238095, 0.25, 0.25, 0.0, 0.0]","[[17, 1, 3, 0, 0], [9, 3, 0, 0, 0], [3, 0, 1, 0, 0], [9, 0, 0, 0, 0], [2, 0, 0, 0, 0]]"
9,1.6266847133636475,0.3581081081081081,0.3958333333333333,0.3603174603174603,0.25892857142857145,0.3250868055555555,"[0.5238095238095238, 0.0, 0.0, 0.7777777777777778, 0.5]","[[11, 0, 0, 8, 2], [6, 0, 0, 6, 0], [1, 0, 0, 2, 1], [2, 0, 0, 7, 0], [1, 0, 0, 0, 1]]"
10,1.6014547109603883,0.25675675675675674,0.10416666666666667,0.18333333333333332,0.0725907384230288,0.06946182728410512,"[0.0, 0.16666666666666666, 0.75, 0.0, 0.0]","[[0, 2, 19, 0, 0], [0, 2, 10, 0, 0], [0, 1, 3, 0, 0], [0, 0, 9, 0, 0], [0, 0, 2, 0, 0]]"
11,1.6668294548988343,0.33783783783783783,0.2916666666666667,0.24444444444444446,0.14022289766970616,0.16337386018237082,"[0.0, 1.0, 0.0, 0.2222222222222222, 0.0]","[[0, 13, 0, 7, 1], [0, 12, 0, 0, 0], [0, 2, 0, 2, 0], [0, 7, 0, 2, 0], [0, 1, 0, 1, 0]]"
12,1.6644986391067504,0.20945945945945946,0.4583333333333333,0.25476190476190474,0.22880201765447666,0.37165825977301387,"[0.8571428571428571, 0.08333333333333333, 0.0, 0.3333333333333333, 0.0]","[[18, 0, 1, 2, 0], [11, 1, 0, 0, 0], [3, 0, 0, 1, 0], [6, 0, 0, 3, 0], [2, 0, 0, 0, 0]]"
13,1.6040098667144775,0.3581081081081081,0.08333333333333333,0.2166666666666667,0.08937388193202148,0.054546809779367926,"[0.0, 0.08333333333333333, 0.5, 0.0, 0.5]","[[0, 0, 17, 0, 4], [0, 1, 10, 0, 1], [0, 0, 2, 0, 2], [0, 0, 9, 0, 0], [0, 0, 1, 0, 1]]"
14,1.511053168773651,0.34459459459459457,0.3541666666666667,0.36746031746031743,0.26665612648221343,0.31491436100131753,"[0.14285714285714285, 0.75, 0.0, 0.4444444444444444, 0.5]","[[3, 6, 1, 6, 5], [0, 9, 0, 2, 1], [0, 1, 0, 2, 1], [1, 4, 0, 4, 0], [0, 1, 0, 0, 1]]"
15,1.3781762361526488,0.3716216216216216,0.4791666666666667,0.33095238095238094,0.3190456602221309,0.4722336487042369,"[0.5714285714285714, 0.4166666666666667, 0.0, 0.6666666666666666, 0.0]","[[12, 0, 2, 7, 0], [5, 5, 0, 2, 0], [2, 0, 0, 1, 1], [3, 0, 0, 6, 0], [1, 0, 0, 1, 0]]"
16,1.3380663990974426,0.40540540540540543,0.3541666666666667,0.38571428571428573,0.2601680672268908,0.3828081232492997,"[0.42857142857142855, 0.5, 0.0, 0.0, 1.0]","[[9, 0, 3, 1, 8], [1, 6, 1, 0, 4], [1, 0, 0, 0, 3], [2, 3, 3, 0, 1], [0, 0, 0, 0, 2]]"
17,1.318400228023529,0.5135135135135135,0.3125,0.27222222222222225,0.1718907987866532,0.19312436804853386,"[0.0, 0.9166666666666666, 0.0, 0.4444444444444444, 0.0]","[[0, 12, 2, 6, 1], [0, 11, 0, 1, 0], [0, 2, 0, 2, 0], [0, 5, 0, 4, 0], [0, 1, 0, 1, 0]]"
18,1.3110685348510742,0.42567567567567566,0.3541666666666667,0.25793650793650796,0.26134491634491636,0.39421184577434576,"[0.42857142857142855, 0.5, 0.25, 0.1111111111111111, 0.0]","[[9, 1, 7, 4, 0], [4, 6, 2, 0, 0], [1, 1, 1, 1, 0], [1, 0, 7, 1, 0], [1, 0, 0, 1, 0]]"
19,1.3772453904151916,0.42567567567567566,0.4583333333333333,0.503968253968254,0.36994425863991076,0.45428014014970536,"[0.38095238095238093, 0.5833333333333334, 0.0, 0.5555555555555556, 1.0]","[[8, 2, 0, 5, 6], [3, 7, 0, 1, 1], [1, 0, 0, 1, 2], [2, 2, 0, 5, 0], [0, 0, 0, 0, 2]]"
20,1.3544676423072814,0.49324324324324326,0.1875,0.15,0.09230769230769231,0.11538461538461538,"[0.0, 0.75, 0.0, 0.0, 0.0]","[[0, 9, 10, 1, 1], [0, 9, 3, 0, 0], [0, 3, 0, 1, 0], [0, 5, 4, 0, 0], [0, 1, 0, 1, 0]]"
21,1.2975702226161956,0.41216216216216217,0.375,0.28809523809523807,0.22564102564102564,0.3276098901098901,"[0.5238095238095238, 0.0, 0.25, 0.6666666666666666, 0.0]","[[11, 0, 3, 7, 0], [5, 0, 5, 2, 0], [2, 0, 1, 1, 0], [2, 0, 1, 6, 0], [1, 0, 0, 1, 0]]"
22,1.2818494260311126,0.4391891891891892,0.4166666666666667,0.37619047619047613,0.30762036938187254,0.4113572470730578,"[0.38095238095238093, 0.6666666666666666, 0.0, 0.3333333333333333, 0.5]","[[8, 3, 0, 5, 5], [2, 8, 0, 1, 1], [1, 1, 0, 1, 1], [2, 4, 0, 3, 0], [0, 1, 0, 0, 1]]"
23,1.2878219723701476,0.42567567567567566,0.375,0.2619047619047619,0.233982233982234,0.3786776286776287,"[0.47619047619047616, 0.5833333333333334, 0.25, 0.0, 0.0]","[[10, 2, 9, 0, 0], [3, 7, 2, 0, 0], [1, 2, 1, 0, 0], [1, 2, 6, 0, 0], [1, 1, 0, 0, 0]]"
24,1.2002382278442383,0.527027027027027,0.2708333333333333,0.2253968253968254,0.14761904761904762,0.22767857142857142,"[0.23809523809523808, 0.0, 0.0, 0.8888888888888888, 0.0]","[[5, 0, 1, 12, 3], [1, 0, 1, 9, 1], [0, 0, 0, 2, 2], [1, 0, 0, 8, 0], [0, 0, 0, 2, 0]]"
25,1.3316460251808167,0.4797297297297297,0.1875,0.32222222222222224,0.21547619047619046,0.20200892857142858,"[0.0, 0.5, 0.0, 0.1111111111111111, 1.0]","[[0, 0, 10, 4, 7], [0, 6, 5, 0, 1], [0, 0, 0, 2, 2], [0, 0, 8, 1, 0], [0, 0, 0, 0, 2]]"
26,1.4001517295837402,0.31756756756756754,0.375,0.25,0.17729591836734696,0.3036511479591837,"[0.3333333333333333, 0.9166666666666666, 0.0, 0.0, 0.0]","[[7, 14, 0, 0, 0], [1, 11, 0, 0, 0], [1, 3, 0, 0, 0], [1, 8, 0, 0, 0], [1, 1, 0, 0, 0]]"
27,1.2604259729385376,0.40540540540540543,0.4166666666666667,0.4507936507936508,0.3446693657219973,0.4518809041835357,"[0.47619047619047616, 0.3333333333333333, 0.0, 0.4444444444444444, 1.0]","[[10, 0, 2, 2, 7], [4, 4, 0, 0, 4], [1, 0, 0, 1, 2], [3, 0, 0, 4, 2], [0, 0, 0, 0, 2]]"
28,1.1881459057331085,0.6013513513513513,0.4375,0.3134920634920635,0.3109548167092924,0.4619165601023018,"[0.42857142857142855, 0.5833333333333334, 0.0, 0.5555555555555556, 0.0]","[[9, 1, 5, 6, 0], [2, 7, 1, 1, 1], [0, 1, 0, 2, 1], [1, 2, 1, 5, 0], [1, 0, 0, 1, 0]]"
29,1.1320280730724335,0.6216216216216216,0.22916666666666666,0.2666666666666667,0.15362318840579708,0.12258454106280194,"[0.0, 0.8333333333333334, 0.0, 0.0, 0.5]","[[0, 13, 5, 1, 2], [0, 10, 1, 0, 1], [0, 3, 0, 1, 0], [0, 7, 2, 0, 0], [0, 1, 0, 0, 1]]"
30,1.1776791989803315,0.49324324324324326,0.3958333333333333,0.30158730158730157,0.2560919540229885,0.376867816091954,"[0.2857142857142857, 0.6666666666666666, 0.0, 0.5555555555555556, 0.0]","[[6, 4, 1, 10, 0], [1, 8, 0, 3, 0], [0, 2, 0, 2, 0], [1, 3, 0, 5, 0], [0, 1, 0, 1, 0]]"
31,1.2466401278972625,0.4797297297297297,0.25,0.11428571428571428,0.10909090909090909,0.23863636363636362,"[0.5714285714285714, 0.0, 0.0, 0.0, 0.0]","[[12, 0, 5, 2, 2], [4, 0, 7, 0, 1], [2, 0, 0, 1, 1], [3, 0, 6, 0, 0], [2, 0, 0, 0, 0]]"
32,1.2715638875961304,0.46621621621621623,0.3333333333333333,0.38333333333333336,0.2874654377880185,0.3844854070660522,"[0.3333333333333333, 0.5833333333333334, 0.0, 0.0, 1.0]","[[7, 0, 5, 3, 6], [1, 7, 2, 0, 2], [1, 0, 0, 1, 2], [1, 1, 7, 0, 0], [0, 0, 0, 0, 2]]"
33,1.213770365715027,0.5337837837837838,0.2916666666666667,0.25,0.1544994944388271,0.17682002022244692,"[0.0, 0.9166666666666666, 0.0, 0.3333333333333333, 0.0]","[[0, 11, 2, 7, 1], [0, 11, 0, 1, 0], [0, 2, 0, 2, 0], [0, 6, 0, 3, 0], [0, 1, 0, 1, 0]]"
34,1.2355198085308075,0.44594594594594594,0.3541666666666667,0.1619047619047619,0.11147540983606556,0.2438524590163934,"[0.8095238095238095, 0.0, 0.0, 0.0, 0.0]","[[17, 0, 1, 1, 2], [10, 0, 1, 0, 1], [2, 0, 0, 1, 1], [9, 0, 0, 0, 0], [2, 0, 0, 0, 0]]"
35,1.2616705358028413,0.4527027027027027,0.375,0.28095238095238095,0.22613240418118466,0.33177264808362367,"[0.23809523809523808, 0.8333333333333334, 0.0, 0.3333333333333333, 0.0]","[[5, 11, 0, 5, 0], [1, 10, 0, 1, 0], [0, 2, 0, 2, 0], [1, 5, 0, 3, 0], [0, 1, 0, 1, 0]]"
36,1.1280269026756287,0.5,0.2708333333333333,0.32222222222222224,0.1979950372208437,0.19544251447477257,"[0.0, 0.6666666666666666, 0.0, 0.4444444444444444, 0.5]","[[0, 5, 1, 8, 7], [0, 8, 0, 2, 2], [0, 1, 0, 2, 1], [0, 4, 1, 4, 0], [0, 1, 0, 0, 1]]"
37,1.2508918344974518,0.5067567567567568,0.3333333333333333,0.29285714285714287,0.2875,0.3489583333333333,"[0.38095238095238093, 0.5833333333333334, 0.0, 0.0, 0.5]","[[8, 6, 6, 1, 0], [1, 7, 3, 0, 1], [1, 2, 0, 1, 0], [1, 4, 4, 0, 0], [0, 1, 0, 0, 1]]"
38,1.1029307305812837,0.5337837837837838,0.4583333333333333,0.29444444444444445,0.2824822695035461,0.4387632978723404,"[0.6666666666666666, 0.25, 0.0, 0.5555555555555556, 0.0]","[[14, 0, 1, 5, 1], [5, 3, 0, 3, 1], [2, 0, 0, 1, 1], [4, 0, 0, 5, 0], [1, 0, 0, 1, 0]]"
39,1.0581161499023437,0.581081081081081,0.3541666666666667,0.23333333333333334,0.1956081081081081,0.32654138513513514,"[0.3333333333333333, 0.8333333333333334, 0.0, 0.0, 0.0]","[[7, 7, 6, 1, 0], [1, 10, 1, 0, 0], [1, 2, 0, 1, 0], [1, 5, 3, 0, 0], [1, 1, 0, 0, 0]]"
40,1.042276567220688,0.7297297297297297,0.4166666666666667,0.484920634920635,0.36458693730058045,0.44204340137623505,"[0.2857142857142857, 0.5833333333333334, 0.0, 0.5555555555555556, 1.0]","[[6, 0, 4, 6, 5], [1, 7, 1, 1, 2], [0, 0, 0, 2, 2], [1, 2, 1, 5, 0], [0, 0, 0, 0, 2]]"
41,0.9834053218364716,0.6959459459459459,0.3958333333333333,0.2563492063492063,0.2752631578947368,0.4260964912280702,"[0.47619047619047616, 0.5833333333333334, 0.0, 0.2222222222222222, 0.0]","[[10, 1, 7, 3, 0], [3, 7, 2, 0, 0], [1, 2, 0, 1, 0], [1, 2, 4, 2, 0], [2, 0, 0, 0, 0]]"
42,0.9895298898220062,0.7567567567567568,0.4166666666666667,0.4722222222222222,0.34960557072906673,0.4398130377369324,"[0.3333333333333333, 0.5833333333333334, 0.0, 0.4444444444444444, 1.0]","[[7, 1, 2, 5, 6], [1, 7, 1, 0, 3], [1, 0, 0, 1, 2], [1, 3, 1, 4, 0], [0, 0, 0, 0, 2]]"
43,1.0468353092670442,0.5675675675675675,0.2916666666666667,0.25,0.15454545454545454,0.17613636363636362,"[0.0, 0.9166666666666666, 0.0, 0.3333333333333333, 0.0]","[[0, 12, 2, 6, 1], [0, 11, 0, 1, 0], [0, 2, 0, 2, 0], [0, 6, 0, 3, 0], [0, 1, 0, 1, 0]]"
44,1.0751291811466217,0.5337837837837838,0.3958333333333333,0.19365079365079363,0.1553672316384181,0.2981991525423729,"[0.8571428571428571, 0.0, 0.0, 0.1111111111111111, 0.0]","[[18, 0, 2, 1, 0], [8, 0, 4, 0, 0], [2, 0, 0, 1, 1], [8, 0, 0, 1, 0], [2, 0, 0, 0, 0]]"
45,1.0720266461372376,0.6351351351351351,0.3541666666666667,0.3238095238095238,0.23638180909545228,0.30361902382142264,"[0.2857142857142857, 0.8333333333333334, 0.0, 0.0, 0.5]","[[6, 12, 0, 1, 2], [1, 10, 0, 0, 1], [0, 3, 0, 1, 0], [1, 8, 0, 0, 0], [0, 1, 0, 0, 1]]"
46,1.003973662853241,0.6216216216216216,0.2708333333333333,0.15079365079365079,0.18827838827838828,0.32257326007326004,"[0.47619047619047616, 0.16666666666666666, 0.0, 0.1111111111111111, 0.0]","[[10, 0, 7, 3, 1], [3, 2, 6, 0, 1], [2, 0, 0, 1, 1], [1, 0, 7, 1, 0], [2, 0, 0, 0, 0]]"
47,0.993809187412262,0.6554054054054054,0.2916666666666667,0.22380952380952382,0.2145622119815668,0.31900921658986175,"[0.2857142857142857, 0.16666666666666666, 0.0, 0.6666666666666666, 0.0]","[[6, 0, 5, 9, 1], [2, 2, 4, 3, 1], [0, 0, 0, 2, 2], [1, 0, 2, 6, 0], [0, 0, 0, 2, 0]]"
48,0.9109988451004029,0.7027027027027027,0.3541666666666667,0.3238095238095238,0.2383141762452107,0.30603448275862066,"[0.2857142857142857, 0.8333333333333334, 0.0, 0.0, 0.5]","[[6, 11, 0, 2, 2], [1, 10, 0, 0, 1], [0, 3, 0, 1, 0], [1, 8, 0, 0, 0], [0, 1, 0, 0, 1]]"
49,1.1028856992721559,0.5405405405405406,0.2916666666666667,0.24523809523809526,0.24642857142857144,0.3556547619047619,"[0.47619047619047616, 0.25, 0.0, 0.0, 0.5]","[[10, 0, 8, 1, 2], [1, 3, 7, 0, 1], [1, 1, 0, 1, 1], [1, 0, 8, 0, 0], [1, 0, 0, 0, 1]]"
50,0.9047101974487305,0.6824324324324325,0.4166666666666667,0.28095238095238095,0.27021602787456445,0.4175261324041812,"[0.5714285714285714, 0.16666666666666666, 0.0, 0.6666666666666666, 0.0]","[[12, 0, 2, 6, 1], [3, 2, 4, 2, 1], [2, 0, 0, 1, 1], [2, 0, 1, 6, 0], [1, 0, 0, 1, 0]]"
51,1.0431430518627167,0.6824324324324325,0.3125,0.3174603174603175,0.21555555555555556,0.25590277777777776,"[0.14285714285714285, 0.8333333333333334, 0.0, 0.1111111111111111, 0.5]","[[3, 12, 0, 4, 2], [0, 10, 0, 0, 2], [0, 2, 0, 1, 1], [0, 8, 0, 1, 0], [0, 1, 0, 0, 1]]"
52,0.9370976448059082,0.6216216216216216,0.4791666666666667,0.2674603174603175,0.27027863777089783,0.4392737358101135,"[0.8095238095238095, 0.4166666666666667, 0.0, 0.1111111111111111, 0.0]","[[17, 0, 2, 1, 1], [7, 5, 0, 0, 0], [2, 0, 0, 1, 1], [8, 0, 0, 1, 0], [2, 0, 0, 0, 0]]"
53,0.9499904215335846,0.5878378378378378,0.1875,0.15079365079365079,0.17089855072463767,0.2368840579710145,"[0.14285714285714285, 0.16666666666666666, 0.0, 0.4444444444444444, 0.0]","[[3, 0, 10, 5, 3], [1, 2, 7, 1, 1], [0, 1, 0, 2, 1], [0, 0, 5, 4, 0], [0, 0, 0, 2, 0]]"
