epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.7560117721557618,0.5337837837837838,0.4375,0.5,0.30434782608695654,0.266304347826087,"[0.0, 1.0]","[[0, 27], [0, 21]]",0.45679012345679015,0.4951174585380071
2,0.7098486393690109,0.5608108108108109,0.4375,0.5,0.30434782608695654,0.266304347826087,"[0.0, 1.0]","[[0, 27], [0, 21]]",0.4885361552028219,0.5364118840320491
3,1.0623870372772217,0.42567567567567566,0.4375,0.5,0.30434782608695654,0.266304347826087,"[0.0, 1.0]","[[0, 27], [0, 21]]",0.4973544973544974,0.562443018426058
4,0.9636408746242523,0.42567567567567566,0.6041666666666666,0.5476190476190477,0.45681953543776055,0.4921828469326979,"[1.0, 0.09523809523809523]","[[27, 0], [19, 2]]",0.4797178130511464,0.5777890968290557
5,0.7024967193603515,0.5,0.5625,0.5,0.36,0.40499999999999997,"[1.0, 0.0]","[[27, 0], [21, 0]]",0.4797178130511464,0.5778384381159701
6,0.7224821388721466,0.5472972972972973,0.4583333333333333,0.43915343915343913,0.4337568058076225,0.44850272232304894,"[0.5925925925925926, 0.2857142857142857]","[[16, 11], [15, 6]]",0.5008818342151675,0.5864416430644753
7,0.6432737231254577,0.6418918918918919,0.625,0.5714285714285714,0.5,0.53125,"[1.0, 0.14285714285714285]","[[27, 0], [18, 3]]",0.4955908289241623,0.5842154718937973
8,0.64849351644516,0.6351351351351351,0.4583333333333333,0.455026455026455,0.4545454545454546,0.46022727272727276,"[0.48148148148148145, 0.42857142857142855]","[[13, 14], [12, 9]]",0.5097001763668431,0.5900267209639685
9,0.6686493158340454,0.6216216216216216,0.5208333333333334,0.5582010582010581,0.4942739349519011,0.4797869903802108,"[0.25925925925925924, 0.8571428571428571]","[[7, 20], [3, 18]]",0.5185185185185185,0.5938308075526004
10,0.6796287477016449,0.6418918918918919,0.5833333333333334,0.5238095238095238,0.4103194103194103,0.45024570024570026,"[1.0, 0.047619047619047616]","[[27, 0], [20, 1]]",0.5079365079365079,0.5896778270637595
11,0.7423604667186737,0.5135135135135135,0.6666666666666666,0.6190476190476191,0.5780219780219781,0.6021978021978022,"[1.0, 0.23809523809523808]","[[27, 0], [16, 5]]",0.5167548500881834,0.5934216761463321
12,0.6349599123001098,0.6013513513513513,0.6041666666666666,0.5687830687830688,0.547394540942928,0.5674317617866005,"[0.8518518518518519, 0.2857142857142857]","[[23, 4], [15, 6]]",0.5291005291005291,0.5997922752880365
13,0.6365729719400406,0.5878378378378378,0.6666666666666666,0.6243386243386243,0.5966386554621849,0.6176470588235293,"[0.9629629629629629, 0.2857142857142857]","[[26, 1], [15, 6]]",0.5326278659611993,0.6047983802941415
