epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.8148907124996185,0.5135135135135135,0.4375,0.5,0.30434782608695654,0.266304347826087,"[0.0, 1.0]","[[0, 27], [0, 21]]",0.5044091710758378,0.5388264111044215
2,0.7450140446424485,0.5540540540540541,0.4375,0.5,0.30434782608695654,0.266304347826087,"[0.0, 1.0]","[[0, 27], [0, 21]]",0.5185185185185185,0.5286111256881817
3,1.1315442502498627,0.39864864864864863,0.4375,0.5,0.30434782608695654,0.266304347826087,"[0.0, 1.0]","[[0, 27], [0, 21]]",0.527336860670194,0.5503114591871905
4,0.9185617446899415,0.4391891891891892,0.6041666666666666,0.5476190476190477,0.45681953543776055,0.4921828469326979,"[1.0, 0.09523809523809523]","[[27, 0], [19, 2]]",0.5308641975308642,0.5652872324096909
5,0.7158277630805969,0.5,0.5625,0.5,0.36,0.40499999999999997,"[1.0, 0.0]","[[27, 0], [21, 0]]",0.5291005291005291,0.5626195980291535
6,0.7134938299655914,0.5472972972972973,0.4583333333333333,0.4603174603174603,0.45739130434782604,0.46021739130434786,"[0.4444444444444444, 0.47619047619047616]","[[12, 15], [11, 10]]",0.5396825396825397,0.5653148909453658
7,0.6556637585163116,0.6013513513513513,0.625,0.5714285714285714,0.5,0.53125,"[1.0, 0.14285714285714285]","[[27, 0], [18, 3]]",0.5379188712522046,0.570296553262929
8,0.6633282244205475,0.6283783783783784,0.4791666666666667,0.46825396825396826,0.4678492239467849,0.477549889135255,"[0.5555555555555556, 0.38095238095238093]","[[15, 12], [13, 8]]",0.5396825396825398,0.563481717766172
9,0.6719618737697601,0.6148648648648649,0.5,0.5396825396825397,0.4666666666666667,0.45,"[0.2222222222222222, 0.8571428571428571]","[[6, 21], [3, 18]]",0.5343915343915344,0.5600697578988896
10,0.6797950088977813,0.6418918918918919,0.625,0.5714285714285714,0.5,0.53125,"[1.0, 0.14285714285714285]","[[27, 0], [18, 3]]",0.5396825396825398,0.5749236096328225
11,0.7527383148670197,0.5067567567567568,0.625,0.5767195767195767,0.5252747252747253,0.5524725274725274,"[0.9629629629629629, 0.19047619047619047]","[[26, 1], [17, 4]]",0.5379188712522045,0.5720960722115948
12,0.6579918682575225,0.5675675675675675,0.6458333333333334,0.611111111111111,0.5950372208436725,0.6129652605459057,"[0.8888888888888888, 0.3333333333333333]","[[24, 3], [14, 7]]",0.5414462081128748,0.5734942689066199
13,0.6405805021524429,0.5743243243243243,0.6041666666666666,0.5582010582010581,0.5104669887278583,0.5372383252818035,"[0.9259259259259259, 0.19047619047619047]","[[25, 2], [17, 4]]",0.544973544973545,0.5741163883882283
14,0.5992524594068527,0.6959459459459459,0.4375,0.4629629629629629,0.42527716186252773,0.41480044345898004,"[0.25925925925925924, 0.6666666666666666]","[[7, 20], [7, 14]]",0.5396825396825397,0.5720070753823723
15,0.6310833156108856,0.6621621621621622,0.4791666666666667,0.5317460317460317,0.40446650124069483,0.3781017369727047,"[0.1111111111111111, 0.9523809523809523]","[[3, 24], [1, 20]]",0.5467372134038802,0.5697699860632411
