epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.8411631405353546,0.5918367346938775,0.8979591836734694,0.5833333333333334,0.6153846153846154,0.8643193541152725,"[1.0, 0.16666666666666666]","[[43, 0], [5, 1]]",0.5271317829457364,0.2969764633187282
2,0.7626220107078552,0.5034013605442177,0.5306122448979592,0.5891472868217054,0.45739046701974,0.6079018993249683,"[0.5116279069767442, 0.6666666666666666]","[[22, 21], [2, 4]]",0.5775193798449612,0.24303739308687355
3,0.6972242817282677,0.4965986394557823,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.565891472868217,0.31056231003039514
4,0.7579658895730972,0.54421768707483,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.5968992248062015,0.23141368088176595
5,0.8118202269077301,0.46938775510204084,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.5930232558139535,0.21990694143385006
6,1.0959355056285858,0.7074829931972789,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.624031007751938,0.18363678804855274
7,0.8533770859241485,0.5918367346938775,0.7346938775510204,0.7054263565891472,0.6060606060606061,0.7760402862443679,"[0.7441860465116279, 0.6666666666666666]","[[32, 11], [2, 4]]",0.6395348837209303,0.19558089936379408
8,0.6296175479888916,0.5986394557823129,0.6530612244897959,0.5872093023255813,0.5171014492753623,0.7105826678497484,"[0.6744186046511628, 0.5]","[[29, 14], [3, 3]]",0.6395348837209303,0.19302573036125667
9,0.6424710541963577,0.7142857142857143,0.1836734693877551,0.5348837209302325,0.1806020066889632,0.1427206334038632,"[0.06976744186046512, 1.0]","[[3, 40], [0, 6]]",0.627906976744186,0.1908947184114036
10,0.6579728126525879,0.6326530612244898,0.6938775510204082,0.6104651162790697,0.5454545454545454,0.7415849456665784,"[0.7209302325581395, 0.5]","[[31, 12], [3, 3]]",0.6356589147286822,0.1911043268106672
11,0.6185891509056092,0.7959183673469388,0.12244897959183673,0.5,0.10909090909090909,0.02671614100185529,"[0.0, 1.0]","[[0, 43], [0, 6]]",0.6317829457364341,0.1873279226220403
12,0.7288327097892762,0.5102040816326531,0.7755102040816326,0.4418604651162791,0.4367816091954023,0.7665962936898898,"[0.8837209302325582, 0.0]","[[38, 5], [6, 0]]",0.6472868217054264,0.1948032205095609
13,0.6301808536052704,0.6938775510204082,0.24489795918367346,0.5697674418604651,0.24489795918367346,0.24489795918367346,"[0.13953488372093023, 1.0]","[[6, 37], [0, 6]]",0.6550387596899225,0.20262165154638273
14,0.6996505260467529,0.6190476190476191,0.42857142857142855,0.6744186046511628,0.4086206896551724,0.49064039408867,"[0.3488372093023256, 1.0]","[[15, 28], [0, 6]]",0.6550387596899225,0.200900039824771
15,0.6025514453649521,0.7619047619047619,0.16326530612244897,0.5232558139534884,0.15765199161425578,0.10572883241346853,"[0.046511627906976744, 1.0]","[[2, 41], [0, 6]]",0.6356589147286822,0.18665223665223662
16,0.7061897397041321,0.5578231292517006,0.7959183673469388,0.45348837209302323,0.4431818181818182,0.7778293135435992,"[0.9069767441860465, 0.0]","[[39, 4], [6, 0]]",0.6395348837209303,0.19197191697191696
17,0.6342433214187622,0.6258503401360545,0.6530612244897959,0.5155038759689923,0.48484848484848486,0.7071296050887889,"[0.6976744186046512, 0.3333333333333333]","[[30, 13], [4, 2]]",0.6395348837209303,0.20370328596135048
18,0.5545014336705207,0.5850340136054422,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.6511627906976745,0.20043072869159825
19,0.7209192335605621,0.6122448979591837,0.5510204081632653,0.5290697674418605,0.45,0.6279883381924198,"[0.5581395348837209, 0.5]","[[24, 19], [3, 3]]",0.6434108527131783,0.20491101542994952
20,0.5985821515321732,0.8095238095238095,0.5510204081632653,0.6724806201550388,0.4895833333333333,0.6232993197278911,"[0.5116279069767442, 0.8333333333333334]","[[22, 21], [1, 5]]",0.6395348837209303,0.20367442593249047
21,0.5489042401313782,0.7278911564625851,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.6550387596899225,0.20844155844155843
22,0.7278460443019867,0.6326530612244898,0.2857142857142857,0.5930232558139534,0.2845223195661243,0.3065736933071101,"[0.18604651162790697, 1.0]","[[8, 35], [0, 6]]",0.6317829457364341,0.19455083347556468
23,0.6370257824659348,0.673469387755102,0.42857142857142855,0.6744186046511628,0.4086206896551724,0.49064039408867,"[0.3488372093023256, 1.0]","[[15, 28], [0, 6]]",0.6317829457364341,0.19455083347556468
24,0.5465107917785644,0.8367346938775511,0.8163265306122449,0.46511627906976744,0.449438202247191,0.7888099059848658,"[0.9302325581395349, 0.0]","[[40, 3], [6, 0]]",0.6317829457364341,0.20916145945557713
25,0.6241150617599487,0.7687074829931972,0.40816326530612246,0.6627906976744187,0.39195549850235345,0.46691641996978506,"[0.32558139534883723, 1.0]","[[14, 29], [0, 6]]",0.624031007751938,0.19252531472359058
26,0.5678900599479675,0.7891156462585034,0.5102040816326531,0.5775193798449612,0.4431818181818182,0.5890538033395176,"[0.4883720930232558, 0.6666666666666666]","[[21, 22], [2, 4]]",0.6317829457364341,0.20217511246923014
27,0.5699708849191666,0.7687074829931972,0.42857142857142855,0.6744186046511628,0.4086206896551724,0.49064039408867,"[0.3488372093023256, 1.0]","[[15, 28], [0, 6]]",0.6356589147286822,0.20336558865970633
28,0.5188618004322052,0.782312925170068,0.5714285714285714,0.6124031007751938,0.48575712143928035,0.6442493039194688,"[0.5581395348837209, 0.6666666666666666]","[[24, 19], [2, 4]]",0.624031007751938,0.20006393861892582
29,0.49778438955545423,0.673469387755102,0.8775510204081632,0.5,0.4673913043478261,0.8203194321206744,"[1.0, 0.0]","[[43, 0], [6, 0]]",0.6356589147286822,0.21143500219587175
30,0.7818150609731674,0.6802721088435374,0.22448979591836735,0.5581395348837209,0.22416666666666668,0.2122108843537415,"[0.11627906976744186, 1.0]","[[5, 38], [0, 6]]",0.6085271317829457,0.18483576401575122
31,0.7943978488445282,0.6326530612244898,0.3673469387755102,0.6395348837209303,0.3577167019027484,0.41710316261811275,"[0.27906976744186046, 1.0]","[[12, 31], [0, 6]]",0.6162790697674418,0.191707109044991
32,0.5507687896490097,0.7891156462585034,0.3673469387755102,0.6395348837209303,0.3577167019027484,0.41710316261811275,"[0.27906976744186046, 1.0]","[[12, 31], [0, 6]]",0.6085271317829457,0.18918359010270774
33,0.5342740595340729,0.7414965986394558,0.7755102040816326,0.5852713178294574,0.5670682730923695,0.7939021391689206,"[0.8372093023255814, 0.3333333333333333]","[[36, 7], [4, 2]]",0.5968992248062015,0.19367065221903929
