epoch,train_loss,train_accuracy,accuracy,balanced_accuracy,macro_f1,weighted_f1,per_class_recall,confusion_matrix,auroc,average_precision
1,0.8229187101125717,0.5578231292517006,0.76,0.475,0.4318181818181818,0.6909090909090909,"[0.95, 0.0]","[[38, 2], [10, 0]]",0.28,0.15681622815081464
2,0.8043832063674927,0.5238095238095238,0.46,0.325,0.3443419135502671,0.5095677513355998,"[0.55, 0.1]","[[22, 18], [9, 1]]",0.2775,0.1537014430775643
3,0.7976963207125664,0.43537414965986393,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.2925,0.16003551147818065
4,0.7871465712785721,0.7006802721088435,0.42,0.3,0.3221131369798972,0.4766713417484806,"[0.5, 0.1]","[[20, 20], [9, 1]]",0.28500000000000003,0.15338484847793357
5,0.7741753846406937,0.6258503401360545,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.2925,0.15440141259476653
6,0.8943309903144836,0.7346938775510204,0.2,0.5,0.16666666666666666,0.06666666666666667,"[0.0, 1.0]","[[0, 40], [0, 10]]",0.3125,0.15395742239445387
7,0.7313899904489517,0.6598639455782312,0.64,0.4375,0.4375,0.64,"[0.775, 0.1]","[[31, 9], [9, 1]]",0.3175,0.1560575815557758
8,0.5962461471557617,0.7482993197278912,0.68,0.425,0.40476190476190477,0.6476190476190475,"[0.85, 0.0]","[[34, 6], [10, 0]]",0.3225,0.15692367094001605
9,0.6157149374485016,0.7687074829931972,0.28,0.55,0.2694805194805195,0.2168831168831169,"[0.1, 1.0]","[[4, 36], [0, 10]]",0.35250000000000004,0.16482482480872593
10,0.6423133909702301,0.6870748299319728,0.64,0.4,0.3902439024390244,0.624390243902439,"[0.8, 0.0]","[[32, 8], [10, 0]]",0.35750000000000004,0.16490979989370103
11,0.5816126435995101,0.7687074829931972,0.28,0.4375,0.28,0.28,"[0.175, 0.7]","[[7, 33], [3, 7]]",0.355,0.1642687305761611
12,0.6272688895463944,0.6938775510204082,0.46,0.36250000000000004,0.3688639551192146,0.5127629733520337,"[0.525, 0.2]","[[21, 19], [8, 2]]",0.365,0.16609927920903533
13,0.5723963260650635,0.7482993197278912,0.76,0.475,0.4318181818181818,0.6909090909090909,"[0.95, 0.0]","[[38, 2], [10, 0]]",0.3675,0.16620630258492058
14,0.6702281892299652,0.7482993197278912,0.26,0.5375,0.2452060383516932,0.1818033455732354,"[0.075, 1.0]","[[3, 37], [0, 10]]",0.37250000000000005,0.168365122259083
15,0.5957031339406967,0.7551020408163265,0.4,0.3625,0.3489583333333333,0.45833333333333337,"[0.425, 0.3]","[[17, 23], [7, 3]]",0.37,0.16780475744468595
16,0.5913173034787178,0.47619047619047616,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.37,0.16656531177699307
17,0.6099939286708832,0.7210884353741497,0.6,0.4125,0.4172494172494173,0.6130536130536131,"[0.725, 0.1]","[[29, 11], [9, 1]]",0.3825,0.1699427428580018
18,0.6089625030755996,0.7074829931972789,0.64,0.4,0.3902439024390244,0.624390243902439,"[0.8, 0.0]","[[32, 8], [10, 0]]",0.375,0.1676857775426564
19,0.5621266007423401,0.8775510204081632,0.34,0.4,0.3268053855569155,0.38335373317013466,"[0.3, 0.5]","[[12, 28], [5, 5]]",0.385,0.17140409551500663
20,0.5969811603426933,0.6258503401360545,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.3825,0.16941042962211095
21,0.5708023697137833,0.6326530612244898,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.3925,0.17189082497347402
22,0.604204386472702,0.7482993197278912,0.52,0.4,0.40476190476190477,0.5619047619047618,"[0.6, 0.2]","[[24, 16], [8, 2]]",0.4,0.17405481387949834
23,0.5629556357860566,0.8299319727891157,0.62,0.4625,0.46357989836250707,0.6373800112930548,"[0.725, 0.2]","[[29, 11], [8, 2]]",0.4,0.17406976810497882
24,0.49090851843357086,0.8707482993197279,0.74,0.4625,0.42528735632183906,0.6804597701149424,"[0.925, 0.0]","[[37, 3], [10, 0]]",0.405,0.17621714766973906
25,0.5050585359334946,0.8503401360544217,0.72,0.45,0.4186046511627907,0.6697674418604652,"[0.9, 0.0]","[[36, 4], [10, 0]]",0.40499999999999997,0.17654408666384785
26,0.5021022319793701,0.8571428571428571,0.66,0.4125,0.39759036144578314,0.636144578313253,"[0.825, 0.0]","[[33, 7], [10, 0]]",0.40750000000000003,0.17786084008586445
27,0.49783633053302767,0.7891156462585034,0.58,0.4375,0.44,0.608,"[0.675, 0.2]","[[27, 13], [8, 2]]",0.4075,0.17826589873689083
28,0.5050728797912598,0.8571428571428571,0.58,0.4375,0.44,0.608,"[0.675, 0.2]","[[27, 13], [8, 2]]",0.415,0.1802758486773436
29,0.4441939540207386,0.6190476190476191,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.4225,0.18061090960163853
30,0.7092132344841957,0.7346938775510204,0.4,0.4,0.3633276740237691,0.4550084889643463,"[0.4, 0.4]","[[16, 24], [6, 4]]",0.425,0.18349979750113765
31,0.7118926346302032,0.7755102040816326,0.38,0.4625,0.3676050591595267,0.4207262341901265,"[0.325, 0.6]","[[13, 27], [4, 6]]",0.42250000000000004,0.1820757094217015
32,0.48118776082992554,0.8027210884353742,0.64,0.4,0.3902439024390244,0.624390243902439,"[0.8, 0.0]","[[32, 8], [10, 0]]",0.43,0.1829415643482775
33,0.5127540737390518,0.8299319727891157,0.6,0.375,0.375,0.6,"[0.75, 0.0]","[[30, 10], [10, 0]]",0.435,0.18384167866750944
34,0.6017055127769708,0.8571428571428571,0.26,0.5375,0.2452060383516932,0.1818033455732354,"[0.075, 1.0]","[[3, 37], [0, 10]]",0.43,0.18363963526194313
35,0.7557955410331487,0.46938775510204084,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.4325,0.18283554711789962
36,0.5385681062936782,0.6666666666666666,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.435,0.18362606095189174
37,0.5216766804456711,0.8435374149659864,0.58,0.3625,0.3670886075949367,0.5873417721518988,"[0.725, 0.0]","[[29, 11], [10, 0]]",0.4475,0.1884591526621057
38,0.5336933881044388,0.8775510204081632,0.44,0.5,0.41666666666666663,0.48666666666666664,"[0.4, 0.6]","[[16, 24], [4, 6]]",0.445,0.18740652108315833
39,0.4339051157236099,0.8503401360544217,0.74,0.4625,0.42528735632183906,0.6804597701149424,"[0.925, 0.0]","[[37, 3], [10, 0]]",0.445,0.18661616896216104
40,0.4300302565097809,0.8707482993197279,0.78,0.4875,0.43820224719101125,0.7011235955056181,"[0.975, 0.0]","[[39, 1], [10, 0]]",0.445,0.18690248243887578
41,0.44618768990039825,0.9115646258503401,0.36,0.4875,0.355877616747182,0.3867954911433172,"[0.275, 0.7]","[[11, 29], [3, 7]]",0.4325,0.18457238115928384
42,0.4750973179936409,0.7891156462585034,0.62,0.425,0.4273658830620856,0.6266425557564799,"[0.75, 0.1]","[[30, 10], [9, 1]]",0.4525,0.19074804067467793
43,0.39605750143527985,0.8775510204081632,0.74,0.4625,0.42528735632183906,0.6804597701149424,"[0.925, 0.0]","[[37, 3], [10, 0]]",0.4525,0.19074804067467793
44,0.45209520161151884,0.8503401360544217,0.58,0.475,0.4672754946727549,0.6143074581430745,"[0.65, 0.3]","[[26, 14], [7, 3]]",0.4425,0.1886578443026406
45,0.3957316130399704,0.8843537414965986,0.78,0.4875,0.43820224719101125,0.7011235955056181,"[0.975, 0.0]","[[39, 1], [10, 0]]",0.4525,0.19104158434031462
46,0.4378092959523201,0.8435374149659864,0.6,0.44999999999999996,0.45175438596491224,0.6228070175438597,"[0.7, 0.2]","[[28, 12], [8, 2]]",0.45499999999999996,0.19199804067467793
47,0.3830129474401474,0.891156462585034,0.74,0.4625,0.42528735632183906,0.6804597701149424,"[0.925, 0.0]","[[37, 3], [10, 0]]",0.4575,0.19276727144390868
48,0.39257406890392305,0.9115646258503401,0.78,0.4875,0.43820224719101125,0.7011235955056181,"[0.975, 0.0]","[[39, 1], [10, 0]]",0.4525,0.1898409517103526
49,0.45978710502386094,0.8639455782312925,0.6,0.48750000000000004,0.4802494802494802,0.6299376299376299,"[0.675, 0.3]","[[27, 13], [7, 3]]",0.4575,0.1929812395127284
50,0.4090624213218689,0.9047619047619048,0.62,0.3875,0.38271604938271603,0.6123456790123456,"[0.775, 0.0]","[[31, 9], [10, 0]]",0.45749999999999996,0.1922145890950434
51,0.40518968403339384,0.9251700680272109,0.6,0.48750000000000004,0.4802494802494802,0.6299376299376299,"[0.675, 0.3]","[[27, 13], [7, 3]]",0.4425,0.18769639475699457
52,0.3719960987567902,0.9183673469387755,0.6,0.375,0.375,0.6,"[0.75, 0.0]","[[30, 10], [10, 0]]",0.44499999999999995,0.18860219185844385
53,0.3597158670425415,0.9251700680272109,0.46,0.475,0.42084942084942084,0.5111969111969111,"[0.45, 0.5]","[[18, 22], [5, 5]]",0.4375,0.1862395511985469
54,0.4450023531913757,0.7687074829931972,0.72,0.45,0.4186046511627907,0.6697674418604652,"[0.9, 0.0]","[[36, 4], [10, 0]]",0.44749999999999995,0.18970536448908804
55,0.41400969624519346,0.8231292517006803,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.45499999999999996,0.19222881326253682
56,0.3746022418141365,0.9047619047619048,0.62,0.425,0.4273658830620856,0.6266425557564799,"[0.75, 0.1]","[[30, 10], [9, 1]]",0.4475,0.18987168529565274
57,0.3515411242842674,0.891156462585034,0.72,0.45,0.4186046511627907,0.6697674418604652,"[0.9, 0.0]","[[36, 4], [10, 0]]",0.45749999999999996,0.19306354511541957
58,0.363150429725647,0.9387755102040817,0.6,0.44999999999999996,0.45175438596491224,0.6228070175438597,"[0.7, 0.2]","[[28, 12], [8, 2]]",0.45749999999999996,0.19340445420632865
59,0.3208292342722416,0.8707482993197279,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.46249999999999997,0.19474055231874254
60,0.5582663714885712,0.7278911564625851,0.62,0.5,0.49333333333333335,0.6453333333333333,"[0.7, 0.3]","[[28, 12], [7, 3]]",0.45499999999999996,0.19232441210813567
61,0.48933241367340086,0.8843537414965986,0.56,0.5375,0.4944852941176471,0.6036764705882354,"[0.575, 0.5]","[[23, 17], [5, 5]]",0.45749999999999996,0.1929354677191913
62,0.361044305562973,0.891156462585034,0.74,0.4625,0.42528735632183906,0.6804597701149424,"[0.925, 0.0]","[[37, 3], [10, 0]]",0.45749999999999996,0.1932767930605166
63,0.37414984703063964,0.9115646258503401,0.78,0.4875,0.43820224719101125,0.7011235955056181,"[0.975, 0.0]","[[39, 1], [10, 0]]",0.46249999999999997,0.19498656009384277
64,0.3430190920829773,0.9455782312925171,0.62,0.5,0.49333333333333335,0.6453333333333333,"[0.7, 0.3]","[[28, 12], [7, 3]]",0.45999999999999996,0.19432942463946398
65,0.3357608914375305,0.9319727891156463,0.64,0.4,0.3902439024390244,0.624390243902439,"[0.8, 0.0]","[[32, 8], [10, 0]]",0.45499999999999996,0.19224238124807277
66,0.34412150979042055,0.8979591836734694,0.72,0.45,0.4186046511627907,0.6697674418604652,"[0.9, 0.0]","[[36, 4], [10, 0]]",0.45499999999999996,0.19224238124807277
67,0.31360492631793024,0.8979591836734694,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.45499999999999996,0.19366635006538147
68,0.39515569508075715,0.8367346938775511,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.45499999999999996,0.19366635006538147
69,0.46146669089794157,0.8707482993197279,0.6,0.375,0.375,0.6,"[0.75, 0.0]","[[30, 10], [10, 0]]",0.45499999999999996,0.19287670627264167
70,0.32684746757149696,0.9523809523809523,0.56,0.4625,0.45436507936507936,0.5984126984126984,"[0.625, 0.3]","[[25, 15], [7, 3]]",0.46499999999999997,0.19689515159543486
71,0.3786765143275261,0.8231292517006803,0.76,0.475,0.4318181818181818,0.6909090909090909,"[0.95, 0.0]","[[38, 2], [10, 0]]",0.46249999999999997,0.19551012631200076
72,0.32329681515693665,0.9183673469387755,0.72,0.45,0.4186046511627907,0.6697674418604652,"[0.9, 0.0]","[[36, 4], [10, 0]]",0.46249999999999997,0.1949845187096124
73,0.4301710367202759,0.8707482993197279,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.46499999999999997,0.19717406119327252
74,0.338457553088665,0.8503401360544217,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.45999999999999996,0.19522778585438433
75,0.544555002450943,0.8027210884353742,0.56,0.5375,0.4944852941176471,0.6036764705882354,"[0.575, 0.5]","[[23, 17], [5, 5]]",0.45999999999999996,0.19432738325523358
76,0.3798240017145872,0.891156462585034,0.62,0.4625,0.46357989836250707,0.6373800112930548,"[0.725, 0.2]","[[29, 11], [8, 2]]",0.45749999999999996,0.19392059631190067
77,0.3155116826295853,0.8571428571428571,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.4625,0.19669837408967844
78,0.31086994856595995,0.8843537414965986,0.8,0.5,0.4444444444444444,0.7111111111111111,"[1.0, 0.0]","[[40, 0], [10, 0]]",0.45999999999999996,0.19522778585438433
